subject,awareness,variance_mean,peak_to_peak_mean
14,Unseen,4.8724091527878695e-11,2.9266421811278005e-05
14,Seen,5.406970504572154e-11,3.1838496396310676e-05
14,Seen,4.824866003316264e-11,3.0272231365962485e-05
14,Seen,5.552278436881417e-11,3.141933358183892e-05
14,Unseen,3.759489689282636e-11,2.8011986486712664e-05
14,Unseen,3.698656625874949e-11,2.8045676630491633e-05
14,Seen,4.1117416043405667e-11,2.8645382090589966e-05
14,Unseen,4.5114307214978585e-11,2.984503294776093e-05
14,Seen,5.2887233512413597e-11,2.905941723460374e-05
14,Seen,4.4012000200313427e-11,2.7804446469815213e-05
14,Unseen,4.426265753907804e-11,2.9359813393642755e-05
14,Unseen,4.314932359083325e-11,2.931474633126855e-05
14,Seen,3.467991323002484e-11,2.642635947512495e-05
14,Seen,4.851975992555519e-11,3.108970409811176e-05
14,Seen,4.3188121133423195e-11,3.093486442974836e-05
14,Unseen,3.498444765390142e-11,2.6317609729775928e-05
14,Seen,4.454218348724616e-11,2.7182730693144708e-05
14,Seen,4.720652728246588e-11,3.05487868912517e-05
14,Seen,4.137775775490095e-11,2.7392419950252688e-05
14,Seen,3.694184799652976e-11,2.7213917643476463e-05
14,Unseen,2.8398212330397048e-11,2.3691189969444385e-05
14,Seen,3.106422811425994e-11,2.5698659446271807e-05
14,Unseen,1.340471560952384e-10,4.4495423425638403e-05
14,Seen,5.228201478494938e-11,3.3323119421404256e-05
14,Seen,3.312516186614134e-11,2.5853902683980957e-05
14,Unseen,5.957614660014787e-11,3.288955475660236e-05
14,Unseen,3.607352441218904e-11,2.787099818547948e-05
14,Unseen,4.0639438101750356e-11,2.810734238258166e-05
14,Seen,4.419238165899893e-11,3.061227541799047e-05
14,Seen,4.204339580044554e-11,2.7036593466782306e-05
14,Seen,5.133337439995712e-11,3.020169434213694e-05
14,Seen,4.4164041636077546e-11,2.6914232113641784e-05
14,Seen,3.7891593422373756e-11,2.6546682303733467e-05
14,Unseen,4.532251411505073e-11,2.9581420570350983e-05
14,Seen,5.496009756564592e-11,3.572412835790702e-05
14,Seen,5.344445160738994e-11,3.2810139743837466e-05
14,Unseen,5.751172493365945e-11,3.353887241707642e-05
14,Unseen,4.274182860373421e-11,3.035454977799405e-05
14,Unseen,2.2919786879304068e-10,3.7815628216560284e-05
14,Seen,5.1822796456104146e-11,3.290082336816453e-05
14,Unseen,4.123521311875988e-11,2.9894376587479254e-05
14,Seen,4.771832238900952e-11,3.206787817795953e-05
14,Unseen,5.3486940969741325e-11,3.320260445931333e-05
14,Unseen,5.113235916844361e-11,3.349427963259257e-05
14,Seen,4.572822014669408e-11,3.240674907012057e-05
14,Unseen,5.4205647648340727e-11,3.448095762088474e-05
14,Unseen,5.763831923849901e-11,3.2419791648088286e-05
14,Seen,4.536048996420997e-11,3.1044913910349365e-05
14,Unseen,7.420339155902493e-11,3.630705621540745e-05
14,Unseen,5.261801561389176e-11,3.42881533119909e-05
14,Seen,4.607115806907316e-11,3.0587279858702764e-05
14,Unseen,4.492542294894684e-11,2.952406415594115e-05
14,Unseen,3.6463165809053125e-11,2.551509460041563e-05
14,Seen,3.900283842485104e-11,2.944728765053345e-05
14,Seen,4.975634953678212e-11,3.2169345888426316e-05
14,Unseen,3.551103997427523e-11,2.8873816739333513e-05
14,Unseen,3.6370088002074354e-11,2.8785047974726886e-05
14,Unseen,3.989814327691157e-11,2.97217886053533e-05
14,Unseen,3.253205702655245e-11,2.6469143235960233e-05
14,Unseen,4.2131890588187577e-11,2.942424581054198e-05
14,Seen,3.6749136193706546e-11,2.9972900774955487e-05
14,Seen,3.9829971111260435e-11,3.0109581086533386e-05
15,Unseen,1.8075725715483352e-10,3.9837160230912744e-05
15,Seen,3.161105014472276e-11,2.308636681728079e-05
15,Seen,2.8945276354989046e-11,2.1983130476659678e-05
15,Seen,2.458131832241164e-11,2.104766506296295e-05
15,Seen,4.146095252386659e-11,2.6732510885965152e-05
15,Seen,2.060976013815456e-11,2.0614680974119063e-05
15,Seen,4.820495529987021e-11,2.827094118770801e-05
15,Seen,4.5346022421686176e-11,2.8904641629656022e-05
15,Seen,2.370311035610867e-11,2.1343416273213137e-05
15,Seen,3.405922262412545e-11,2.5563257426536826e-05
15,Seen,3.1764236648513973e-11,2.520736075014854e-05
15,Seen,5.920073081356143e-11,3.100502057422003e-05
15,Seen,3.044503196864344e-11,2.3953281954894046e-05
15,Seen,3.125821832332155e-11,2.349823099797053e-05
15,Seen,3.422114435361751e-11,2.4072601065201167e-05
15,Seen,3.967505889854479e-11,2.7326913612867392e-05
15,Seen,3.094196030764279e-11,2.4539066388119625e-05
15,Seen,3.5897846340728675e-11,2.5003832948906488e-05
15,Unseen,3.9371569293547817e-11,2.7129697762797663e-05
15,Seen,3.667821935319602e-11,2.6646040262810923e-05
15,Seen,3.3559739441913355e-11,2.4626543513771364e-05
15,Seen,3.781960095154675e-11,2.5252456376934295e-05
15,Seen,5.944121077378257e-11,3.0378189941207232e-05
15,Seen,5.0524288264403136e-11,2.8901234715507535e-05
15,Seen,5.3143515353248815e-11,3.020480227159389e-05
15,Unseen,2.5003182408709924e-11,2.2629887746504152e-05
15,Seen,3.8881061695687844e-11,2.7528484133506164e-05
15,Seen,2.659939387334291e-11,2.3134432182704875e-05
15,Seen,1.3511816545251387e-10,3.0303083521915368e-05
15,Seen,3.228685027264887e-11,2.540689247407172e-05
15,Seen,4.511106342918388e-11,2.8581869482768515e-05
15,Seen,4.7385988232571796e-11,2.812794835014908e-05
15,Seen,8.210773226819638e-11,3.669872112950859e-05
15,Seen,5.522429830801226e-11,3.04785840916521e-05
15,Seen,3.5783057836836097e-11,2.6085069401122502e-05
15,Seen,2.6666531615408195e-11,2.3013799611349466e-05
15,Unseen,3.908989296243801e-11,2.5884081932058704e-05
15,Seen,6.871650620157723e-11,3.1926775165679616e-05
15,Seen,3.0217430347567635e-11,2.3701000666276417e-05
15,Seen,2.939094372816932e-11,2.4611219120530238e-05
15,Seen,4.536405012926995e-11,3.141801394996843e-05
15,Seen,4.568524689119559e-11,2.8705351288861387e-05
15,Seen,4.161996021484685e-11,2.5778162592074684e-05
15,Seen,3.593982851344e-11,2.5923812827604556e-05
15,Seen,2.0599293369313022e-11,2.008817559902602e-05
15,Seen,5.415245514943059e-11,2.7910926358239905e-05
15,Seen,6.457821621228104e-11,3.291286040764805e-05
15,Unseen,2.873524161636774e-11,2.565578746644583e-05
15,Unseen,2.588867780254916e-11,2.384963924078892e-05
15,Unseen,3.9541247786833116e-11,2.729795709796838e-05
15,Seen,2.4513540089701016e-11,2.2338239805906752e-05
15,Seen,2.7993716075062658e-11,2.5086068405117955e-05
15,Seen,4.1189407723536803e-11,2.6993407356682004e-05
15,Unseen,2.957745745739593e-11,2.418354886263005e-05
15,Seen,3.280242199303342e-11,2.5513954906502742e-05
15,Seen,6.202389371969945e-11,3.123902128802756e-05
15,Seen,5.048765320449238e-11,2.9879496549843262e-05
15,Seen,3.7111977528236226e-11,2.5866867184034084e-05
15,Seen,3.7518868729088394e-11,2.6216375697494014e-05
15,Seen,3.873018429476304e-11,2.7926883385410727e-05
15,Unseen,2.8960963638371002e-11,2.2511923477294646e-05
15,Seen,2.35062663756761e-11,2.2437455617117963e-05
15,Seen,4.27011751785194e-11,2.64267129728123e-05
15,Seen,3.2618314956660456e-11,2.4460093803739075e-05
15,Unseen,5.548149597710423e-11,2.6890664821847657e-05
15,Seen,2.989187451007569e-11,2.320965043434415e-05
15,Unseen,2.0514005689698022e-11,2.096328364926274e-05
15,Seen,2.23853223511152e-11,2.0706354346344128e-05
15,Unseen,2.6939757156966247e-11,2.3425536358022483e-05
15,Seen,3.1836986708795546e-11,2.3835885548968954e-05
15,Seen,2.2863411928299843e-11,2.2290085961664102e-05
15,Unseen,2.527743860679311e-11,2.2400176767430038e-05
15,Seen,4.2721853107830036e-11,2.787856677163643e-05
15,Unseen,3.8917991179883294e-11,2.7430564618185275e-05
15,Seen,4.099690847617246e-11,2.7478832071310294e-05
15,Unseen,3.2847706656739416e-11,2.6125475065150946e-05
15,Seen,3.449471206446761e-11,2.486927738925552e-05
15,Seen,3.2922186250282703e-11,2.518507466077077e-05
15,Unseen,2.1681545125503784e-11,2.1520137467153665e-05
15,Unseen,4.7665161833896356e-11,2.8943135300486717e-05
15,Unseen,3.368158085152624e-11,2.330124198138532e-05
15,Seen,2.2044531777708278e-11,2.0309683957655924e-05
15,Seen,3.428454145614211e-11,2.2985347934645783e-05
15,Seen,6.296484417302018e-11,2.9704804393942208e-05
15,Seen,2.896621669259434e-11,2.4567850033327954e-05
15,Seen,2.9501295593350624e-11,2.376060731675701e-05
15,Seen,3.1869826441718336e-11,2.1820027114784706e-05
15,Seen,2.6957928322075757e-11,2.122809494938546e-05
15,Seen,4.2325347904187554e-11,2.72555755814642e-05
15,Seen,2.3007818107188252e-11,2.1562182215769076e-05
15,Seen,4.367433351392524e-11,2.7631732387192922e-05
15,Unseen,2.3196553819374198e-11,2.1656174034698545e-05
15,Seen,3.492806780840096e-11,2.544789550832127e-05
15,Seen,3.650652701041926e-11,2.7434130514932505e-05
15,Seen,3.9276880696477294e-11,2.5823072461815218e-05
15,Seen,3.1473458746070676e-11,2.3477258221372652e-05
15,Unseen,2.173687418389998e-11,2.1568206832422663e-05
15,Seen,4.1705327127048823e-11,2.8613563806363167e-05
15,Seen,4.241437283511305e-11,2.8622282708127997e-05
15,Seen,4.8212426086621325e-11,3.0290473380598697e-05
15,Unseen,3.295921745274304e-11,2.603555320741062e-05
15,Seen,2.190706093075151e-11,2.1379657982651613e-05
15,Seen,3.5279047281230673e-11,2.519390111318485e-05
15,Unseen,3.3949483596632815e-11,2.547143448729457e-05
15,Seen,1.3363116434590505e-10,4.7238682499379824e-05
15,Seen,4.0333262027619975e-11,2.9351634166346214e-05
15,Unseen,3.052524422597761e-11,2.3900477098257414e-05
15,Seen,5.415402907969933e-11,2.876349684427224e-05
15,Seen,3.063733522077766e-11,2.4256443152445454e-05
15,Seen,3.966833893853844e-11,2.575831928715095e-05
15,Unseen,2.6041163165957958e-11,2.343759660178155e-05
15,Unseen,4.0911145207474824e-11,2.8241969116667747e-05
15,Seen,5.2695566462636917e-11,3.104409210364979e-05
15,Seen,5.1172914325774426e-11,3.034744797017492e-05
15,Seen,2.8353849518077092e-11,2.340220035430132e-05
15,Seen,4.847730361291612e-11,3.041890951847942e-05
15,Seen,3.1067872683625564e-11,2.5485032773849434e-05
15,Unseen,3.7839739299487714e-11,2.7847618481254583e-05
15,Seen,4.152018043766649e-11,2.9334965982973547e-05
15,Seen,3.31804046578736e-11,2.558080265697963e-05
15,Seen,2.0904076173711064e-11,1.9060058652839466e-05
15,Seen,2.6922906505085206e-11,2.1904932908878152e-05
15,Seen,1.7805166311158504e-11,1.9371917607074144e-05
15,Seen,4.381556190904032e-11,2.7064999021981094e-05
15,Seen,3.5130147593447166e-11,2.4864653903394185e-05
15,Unseen,4.219919161550503e-11,2.9461223742318792e-05
15,Unseen,3.082479643171527e-10,4.2420329024456474e-05
15,Seen,2.2180824043750874e-11,2.13350239349604e-05
15,Unseen,2.9381865712103236e-11,2.1272484513741515e-05
15,Seen,3.594309594810179e-11,2.597591370401574e-05
15,Unseen,2.915263841661697e-11,2.442679030459162e-05
15,Seen,4.880573900075759e-11,2.8495779864315857e-05
15,Unseen,2.0509823934926574e-11,2.056259772338432e-05
15,Seen,2.574258180284273e-11,2.3877558659489233e-05
15,Unseen,3.648110921920734e-11,2.6024432332431157e-05
15,Seen,4.542287042557389e-11,2.89413535324407e-05
15,Seen,3.7246388566115764e-11,2.5923351375469308e-05
15,Seen,3.4581413969578036e-11,2.6608312336744647e-05
15,Seen,3.083852553552246e-11,2.3209998455411676e-05
15,Unseen,2.4835961050001203e-11,2.296877542880973e-05
15,Seen,3.034527181769931e-11,2.500895590199352e-05
15,Seen,2.7675469089338896e-11,2.5003104851426594e-05
15,Seen,3.887385996387337e-11,2.6357747124669882e-05
15,Seen,3.206781206501669e-11,2.535818576824619e-05
15,Seen,3.088793796656169e-11,2.426184842865043e-05
15,Seen,2.5988779111130056e-11,2.2077086439030743e-05
15,Seen,4.324236145132733e-11,2.9343886057222057e-05
15,Seen,2.9214205142158775e-11,2.3810518247189392e-05
15,Seen,2.6024238622801484e-11,2.4032751260759077e-05
15,Seen,5.3933486579968456e-11,3.182101838374779e-05
15,Seen,3.9243768484837236e-11,2.8338530952034365e-05
15,Unseen,2.386091375034867e-11,2.2392787975438986e-05
15,Unseen,2.2988646247894956e-11,2.192664746962586e-05
15,Unseen,4.773830743751202e-11,2.908562562200587e-05
15,Seen,3.069854778843894e-11,2.5645096741327808e-05
15,Unseen,3.804179814658684e-11,2.684395142799909e-05
15,Seen,7.683946909380295e-11,3.421917520806725e-05
15,Seen,3.423502006593922e-11,2.5989955896177515e-05
15,Seen,3.33732449415184e-11,2.6487613712884723e-05
15,Seen,3.2830894696227236e-11,2.6425926181811944e-05
15,Unseen,3.005648233533214e-11,2.639623055441491e-05
15,Unseen,2.2181273316232295e-11,2.1475970188846863e-05
15,Unseen,2.2247802317737462e-11,2.2171304427281027e-05
15,Seen,5.7691531709780175e-11,3.0717959880749366e-05
15,Seen,2.4306897000445117e-11,2.1672337138312983e-05
15,Seen,5.41427584225304e-11,2.8882354766703918e-05
15,Seen,4.783642937421402e-11,2.7161559662470816e-05
15,Unseen,2.2719378422661912e-11,2.2519309887410914e-05
15,Unseen,3.47691224661624e-11,2.6214743291141185e-05
15,Unseen,2.034868925989638e-11,2.1153625774132398e-05
15,Seen,3.133800309543077e-11,2.5214760877958288e-05
15,Seen,3.3435489799675923e-11,2.64721285166382e-05
15,Unseen,2.8683383243525048e-11,2.461320122499082e-05
15,Seen,2.624501605815301e-11,2.400100383934408e-05
15,Seen,3.713671923328025e-11,2.612414775076506e-05
15,Seen,3.77141415700997e-11,2.6169323925755085e-05
15,Unseen,2.295339470207302e-11,2.2415806944758828e-05
15,Unseen,4.477122854605382e-11,2.8124775434090688e-05
15,Seen,2.2253648970399058e-11,2.262967560896234e-05
15,Seen,5.35656598006802e-11,2.9858243384197596e-05
15,Unseen,2.45926625632685e-11,2.124151703218006e-05
15,Unseen,3.253759387166353e-11,2.4025016318156686e-05
15,Unseen,2.976749559474742e-11,2.384503332634638e-05
15,Unseen,2.3609489154605888e-11,2.1660853144494398e-05
15,Unseen,1.9722039681117908e-10,6.240143285327502e-05
15,Unseen,4.0838643610710164e-11,2.8757646466374755e-05
15,Unseen,3.944215622451135e-11,2.9174761458022553e-05
15,Unseen,2.7308831714312966e-11,2.369898170744501e-05
15,Seen,3.1045229192003856e-11,2.641781698488421e-05
15,Seen,3.6804599207600604e-11,2.752934548991011e-05
15,Unseen,3.679899906123371e-11,2.6968268218057394e-05
15,Unseen,2.261743001172101e-11,2.067554061877098e-05
15,Unseen,2.4567229991830783e-11,2.2019016514747496e-05
15,Unseen,2.6219253875976898e-11,2.2410786246380973e-05
15,Unseen,2.4666671057859078e-11,2.1476679420424414e-05
15,Unseen,3.4037593123777445e-11,2.6778264516158506e-05
15,Unseen,3.5513592833836154e-11,2.7011553203493054e-05
15,Unseen,3.4166477265257e-11,2.4575836591817896e-05
15,Unseen,2.2420729736011117e-11,2.1633383612455743e-05
15,Seen,2.2521054334355462e-11,2.226284055918114e-05
15,Unseen,2.5730452446839785e-11,2.2299604157324542e-05
15,Seen,1.758130564137547e-11,1.957939296846713e-05
15,Unseen,2.2376821117388514e-11,2.187985605614938e-05
15,Unseen,1.9740547386851192e-11,1.9676613700388426e-05
15,Seen,2.1988851886649262e-11,2.1252800306557335e-05
15,Unseen,6.073091360313767e-11,3.4844754921233985e-05
15,Unseen,1.848892522570776e-11,1.9990812034213322e-05
15,Unseen,2.247667054781782e-11,1.976208383979374e-05
15,Unseen,2.0037225664854983e-11,1.9775359727782257e-05
15,Seen,2.4507817975790587e-11,2.2389427847406773e-05
15,Unseen,1.725693907601492e-11,2.051783213036154e-05
15,Seen,4.015028047500155e-11,2.5496159279805438e-05
15,Unseen,2.0485847977859234e-11,2.084401293471536e-05
15,Unseen,1.7499081182236387e-11,1.9712395198812898e-05
15,Unseen,2.2655336286086604e-11,2.0719990948107665e-05
15,Unseen,1.7786519836004563e-11,2.0005445910287602e-05
15,Unseen,3.040928073041391e-11,2.4182933066835154e-05
15,Unseen,1.9875661210979562e-11,2.195217303155378e-05
15,Seen,2.907580512857092e-11,2.428280582459383e-05
15,Seen,6.272649663649212e-11,3.546095573960227e-05
15,Unseen,1.8056741479541157e-10,5.4234079193679923e-05
15,Seen,8.354671787398715e-11,3.9469971361479707e-05
15,Seen,6.636882191017428e-11,3.53074665221678e-05
15,Unseen,6.554150764196531e-11,3.7174043807927284e-05
15,Unseen,4.0014354794097445e-11,2.7853565362013714e-05
15,Unseen,2.54621742241563e-11,2.3333954728311774e-05
15,Unseen,5.795858253009738e-11,3.429466753414039e-05
15,Seen,2.4854582325378036e-11,2.3752405146534847e-05
15,Unseen,2.9788707792008716e-11,2.3416762851578965e-05
15,Seen,4.656443602426964e-11,3.4916438682348865e-05
15,Unseen,5.2854248885971887e-11,3.4347709677274325e-05
15,Unseen,2.50641194411281e-11,2.429411104556163e-05
15,Seen,4.5439282590105504e-11,2.89011141321004e-05
15,Unseen,2.5593234617045687e-11,2.2302579009611576e-05
15,Unseen,2.2109187688570714e-11,2.2658870832159657e-05
15,Seen,6.252237527818268e-11,3.826208614909641e-05
15,Unseen,2.4460593893692265e-11,2.226590544979112e-05
15,Unseen,2.0546095955756572e-11,2.1648370912978496e-05
15,Seen,2.2588649675312907e-11,2.091472144564652e-05
15,Unseen,2.0336605801150692e-11,2.0787617530274948e-05
15,Unseen,2.153457394163963e-11,2.1994466796435097e-05
15,Seen,3.611672796996806e-11,2.809041224262914e-05
15,Unseen,2.238726145613084e-11,2.2745761249844197e-05
15,Seen,2.787190609836418e-11,2.3537672966365676e-05
15,Seen,2.5318664654224042e-11,2.4403567376510307e-05
15,Seen,2.025339655176109e-11,2.0441809984118622e-05
15,Seen,2.2443541553025587e-11,2.162699189901479e-05
15,Seen,3.441751247834254e-11,2.520184024574806e-05
15,Seen,3.1956147746027264e-11,2.5755992408486247e-05
15,Seen,4.205198467442571e-11,2.8670157746509003e-05
15,Seen,7.496721059330298e-11,3.9924487068350414e-05
15,Seen,4.07391564523503e-11,2.915997297828168e-05
15,Seen,4.4693226942105104e-11,3.146782296627922e-05
15,Unseen,3.71680811599522e-11,2.926614320561454e-05
15,Unseen,3.373640605507322e-11,2.8362764876887606e-05
15,Seen,4.711827386250121e-11,3.0276045232501446e-05
15,Seen,3.7098718721075664e-11,3.069412461134368e-05
15,Unseen,5.773932994318449e-11,3.1938472229985e-05
15,Seen,3.9837509285379804e-11,3.0375643618125487e-05
15,Seen,3.544227161942632e-11,2.761313282255749e-05
15,Unseen,7.012420355876412e-11,3.620071676439018e-05
15,Seen,7.516279436651247e-11,3.838354799312866e-05
15,Seen,3.3634143399469576e-11,2.9869406066214336e-05
15,Seen,6.334164718642304e-11,3.6801596802575094e-05
15,Seen,5.020503228812512e-11,3.392491694830205e-05
15,Unseen,3.652313536941925e-11,2.9376208629725933e-05
15,Unseen,4.6724700349372094e-11,2.9838934564705752e-05
15,Seen,4.1627161029658695e-11,3.0454042295672092e-05
15,Unseen,1.1974376930331125e-10,4.433751533347169e-05
15,Seen,3.7567402442338916e-11,2.946359253116402e-05
15,Seen,4.803028834383398e-11,3.194035142828653e-05
15,Seen,3.876982599365752e-11,3.074861749135114e-05
15,Seen,7.769945787758665e-11,4.073163501839386e-05
15,Unseen,5.953890633758498e-11,3.5876261031798356e-05
15,Unseen,3.347958541746709e-11,2.7836835006722077e-05
15,Unseen,2.4995892857121282e-11,2.3272390946212598e-05
15,Unseen,2.1588898809446465e-11,2.3147864028294143e-05
15,Seen,2.4316420667793828e-11,2.3436366217737715e-05
15,Unseen,5.101466273296965e-11,2.989653704371191e-05
15,Seen,3.777930641491605e-11,2.7195458830333963e-05
15,Unseen,3.0437329145059164e-11,2.410279568494082e-05
15,Seen,5.536085877099503e-11,3.0061608509918773e-05
15,Unseen,3.3164071207885587e-11,2.5333003400067042e-05
15,Seen,3.4733097261158235e-11,2.772843526508296e-05
15,Unseen,3.629927279819038e-11,2.932608773904117e-05
15,Unseen,3.285591736188084e-11,2.677870320980831e-05
15,Unseen,2.3104467711064268e-11,2.2517543203348257e-05
15,Unseen,3.1547802390482565e-11,2.5294458821598355e-05
15,Unseen,3.041481405393935e-11,2.5837082534883906e-05
15,Seen,4.493628417921898e-11,2.812776065898893e-05
15,Seen,4.4348736840670127e-11,3.1692057291157564e-05
15,Seen,2.368945576598459e-11,2.3128972254905358e-05
15,Seen,4.4960531328910136e-11,2.881350599867965e-05
15,Unseen,3.522643449457783e-11,2.772924987073659e-05
15,Unseen,2.5950573946090148e-11,2.4400955915671235e-05
15,Unseen,2.187106604989155e-11,2.212355261015983e-05
15,Seen,2.6405165963571196e-11,2.387824849691344e-05
15,Seen,3.0763188038162466e-11,2.482856015347825e-05
15,Seen,2.514239453017254e-11,2.3061971913398176e-05
15,Unseen,2.631723369009376e-11,2.362343310518169e-05
