subject,trial_index,awareness,perm_entropy,lz_complexity,variance
13,120,Unseen,0.904350349253059,0.783197994728006,7.955575174642679e-11
13,122,Unseen,0.9259872510736006,0.7161864015961978,1.3867080338742232e-10
13,123,Unseen,0.9177867191419532,0.7633039280170004,1.4942797566645468e-10
13,124,Seen,0.9142634509015923,0.7947156122975356,1.5890418909481837e-10
13,126,Seen,0.8869010779366442,0.6743041558888181,2.511384727457077e-10
13,127,Unseen,0.9235551399226324,0.73293929987915,5.7432802174408865e-11
13,129,Unseen,0.8960018605131196,0.720374626166936,1.3663094553279013e-10
13,131,Unseen,0.9001272977886678,0.7004805594559305,2.5322670246851136e-10
13,132,Seen,0.916032441323831,0.7570215911608935,1.1245796675656848e-10
13,134,Unseen,0.8879532360413154,0.7088570085974066,2.2862656636605178e-10
13,135,Unseen,0.9180594469044939,0.7831979947280061,1.71157181376942e-10
13,137,Unseen,0.8785426339785039,0.724562850737674,7.09069372025656e-11
13,139,Unseen,0.8869254163743783,0.714092289310829,1.834265200833764e-10
13,140,Unseen,0.9030730589087103,0.7863391631560596,4.54410428410722e-11
13,141,Unseen,0.8797988862650994,0.7256099068803585,7.893063065812155e-11
13,143,Unseen,0.9145465514049889,0.7905273877267974,6.746004492728277e-11
13,145,Unseen,0.9613850272216701,0.7057158401693532,1.6260405869577865e-10
13,147,Unseen,0.9241742308918772,0.810421454437803,6.752354895339962e-11
13,148,Unseen,0.9395624740098752,0.8816212721403491,5.096728388698228e-11
13,149,Unseen,0.9588527485254668,0.7538804227328401,3.5370632106600653e-10
13,152,Unseen,0.9582814897392511,0.7633039280170005,2.5577075114426993e-10
13,153,Unseen,0.9401323402349354,0.8219390720073325,7.572579593239007e-11
13,154,Unseen,0.9615254434175353,0.8889506651391406,9.699301227919969e-11
13,155,Unseen,0.9433758551264064,0.9486328652721572,9.186338036333356e-11
13,156,Unseen,0.9421126859357215,0.8596330931439746,7.591993841099252e-11
13,157,Unseen,0.9562058733919172,0.9098917879928305,7.269320413713277e-11
13,159,Unseen,0.9416143903624322,0.8167037912939101,1.0160963389987558e-10
13,160,Unseen,0.9609924435657615,0.7538804227328401,4.375545811806302e-10
13,162,Unseen,0.9485641516148416,0.8701036545708196,6.463528222775335e-11
13,165,Unseen,0.9415324390816753,0.8386919702902845,1.311622637781655e-10
13,166,Seen,0.9673030503580868,0.8983741704233011,4.7547422955293484e-11
13,167,Seen,0.9516963447972142,0.7402686928779415,1.5359101616093244e-10
13,168,Seen,0.9509408906684333,0.8386919702902845,1.7596392782702531e-10
13,169,Unseen,0.9500896959614211,0.8627742615720281,1.852150273751523e-10
13,172,Seen,0.9294029297512038,0.7936685561548511,7.220011974517649e-11
13,173,Unseen,0.9528877238787994,0.7936685561548511,1.6960519488847956e-10
13,174,Seen,0.9262507890034243,0.7287510753084121,2.4042003974113435e-10
13,175,Seen,0.9155719392546098,0.8083273421524341,7.843136823347338e-11
13,176,Seen,0.9608731496442667,0.8365978580049155,1.471388895594592e-10
13,179,Unseen,0.9421268935334705,0.7559745350182089,1.926517252214706e-10
13,181,Unseen,0.9593125949455612,0.8030920614390115,2.022185576328145e-10
13,182,Seen,0.9354768976637263,0.7444569174486795,2.888445986999061e-10
13,184,Seen,0.9447029137675443,0.7811038824426372,1.689241194403309e-10
13,185,Unseen,0.939225334049294,0.8125155667231719,1.169205171146603e-10
13,187,Seen,0.9032003645691734,0.726656963023043,1.73806991898197e-10
13,188,Unseen,0.9637122808021337,0.799950893010958,2.0571491252136119e-10
13,189,Seen,0.9306200561885235,0.8303155211488086,1.2266330008231673e-10
13,191,Seen,0.909749558868983,0.7140922893108288,1.8803073882719327e-10
13,192,Seen,0.927175419585956,0.8156567351512255,1.513311805449643e-10
13,193,Seen,0.9556348567748922,0.8470684194317606,1.4614996777455512e-10
13,194,Unseen,0.8985040055981778,0.6606924260339195,2.4543235686714413e-10
13,196,Seen,0.9025175463290261,0.743409861305995,1.8969574721760336e-10
13,198,Seen,0.933235887866183,0.808327342152434,1.5796004577100273e-10
13,199,Seen,0.9312549468113013,0.7674921525877385,1.7333176218035668e-10
13,200,Unseen,0.9410677186990218,0.7989038368682735,1.3354628960041263e-10
13,201,Seen,0.9131897139791121,0.7088570085974064,1.9251646719126518e-10
13,204,Seen,0.9128178838290304,0.806233229867065,2.0320352857769886e-10
13,205,Seen,0.9247007698712215,0.7371275244498879,2.0386135091633548e-10
13,208,Seen,0.9541767886351266,0.8009979491536425,1.4731930415489833e-10
13,209,Seen,0.9414002914327663,0.8208920158646481,1.7200440915576463e-10
13,210,Seen,0.950308380216083,0.8858094967110871,5.70417109657735e-11
13,211,Unseen,0.9518784131922579,0.8072802860097497,2.1363628403697572e-10
13,212,Seen,0.9379960383620908,0.7067628963120377,2.5346522312199864e-10
13,214,Unseen,0.9032286745502672,0.7748215455865299,8.519436985683301e-11
13,217,Seen,0.9052538708836124,0.7004805594559306,2.249850629336848e-10
13,218,Seen,0.9216019072241519,0.8125155667231718,2.1240971539872193e-10
13,219,Seen,0.912354593094288,0.79576266844022,1.85074437761778e-10
13,221,Seen,0.9211130230505782,0.7402686928779415,1.72413698274966e-10
13,223,Unseen,0.916599837352813,0.7978567807255891,1.674675311499694e-10
13,224,Unseen,0.9079384854003184,0.764350984159685,1.8806731211055442e-10
13,226,Unseen,0.9118191787260643,0.7339863560218346,6.893388282107325e-11
13,227,Unseen,0.914011720138277,0.6575512576058661,8.708460911256044e-11
13,230,Unseen,0.9179583291668539,0.7203746261669359,1.5498209919922838e-10
13,231,Seen,0.9478811096470523,0.8093743982951187,2.040782777358277e-10
13,232,Seen,0.9520415863419539,0.7863391631560596,2.84185092371667e-10
13,233,Unseen,0.9361318597787338,0.8240331842927016,2.0335999766815292e-10
13,234,Unseen,0.9521711387238195,0.7381745805925727,2.875351363652633e-10
13,235,Unseen,0.9529931709094605,0.8533507562878675,1.9070606007070722e-10
13,236,Unseen,0.9524092329738011,0.7465510297340485,8.508504303784199e-11
13,239,Unseen,0.9641544558961608,0.9381623038453123,6.166271912690928e-11
13,240,Unseen,0.9623318915198733,0.8449743071463915,2.4104354587215117e-10
13,241,Seen,0.9544427867283127,0.8365978580049155,1.6758727654081006e-10
13,242,Unseen,0.9538307842806519,0.7465510297340487,1.306677348602919e-10
13,244,Unseen,0.951314126699084,0.7737744894438455,1.715141883070301e-10
13,246,Unseen,0.9234224589212536,0.804139117581696,1.066651913296485e-10
13,249,Unseen,0.9480106954760322,0.8627742615720281,6.141176498389461e-11
13,250,Unseen,0.9108121884454341,0.7256099068803584,3.252514611180045e-10
13,251,Unseen,0.9001938193993602,0.716186401596198,8.799848827563584e-11
13,252,Seen,0.9238455469181917,0.7559745350182089,1.3062718522561311e-10
13,253,Seen,0.9481479629897634,0.8648683738573971,1.3741955155424697e-10
13,254,Seen,0.9229665313126402,0.8512566440024985,1.3274011919620134e-10
13,256,Seen,0.916844185599316,0.7758686017292145,1.7025673427330231e-10
13,258,Unseen,0.9712599548565025,0.7099040647400913,1.710278816919891e-10
13,259,Seen,0.9165807284342697,0.7633039280170004,2.309021127976867e-10
13,260,Unseen,0.8935568784472219,0.7277040191657275,9.550240961968227e-11
13,264,Unseen,0.8567652450339212,0.7099040647400909,1.2228613698828196e-10
13,265,Unseen,0.9091244082146577,0.7339863560218344,7.154245711548492e-11
13,267,Unseen,0.9042870994145134,0.7475980858767329,7.081323279124996e-11
13,268,Seen,0.8990434470718681,0.7182805138815669,9.431181319667547e-11
13,270,Unseen,0.889233581154751,0.6481277523217056,1.7141062833756238e-10
13,272,Unseen,0.920126140702944,0.7413157490206261,5.681696728973885e-11
13,273,Unseen,0.8916261963239195,0.7528333665901555,7.984926144401683e-11
13,274,Unseen,0.955513410331952,0.7381745805925725,2.5057313477277643e-10
13,276,Unseen,0.8785843214386506,0.7633039280170004,7.171324507967248e-11
13,278,Unseen,0.9586919413161206,0.8648683738573971,1.0032911830939454e-10
13,279,Seen,0.8955602378099029,0.7193275700242514,2.2220213080924335e-10
13,280,Seen,0.9114123365787079,0.787386219298744,2.2174429285839107e-10
13,281,Unseen,0.9440736161732957,0.7779627140145835,2.388843061887584e-10
13,283,Unseen,0.9717520324357503,0.9674798758404781,4.128657568867382e-10
13,284,Unseen,0.9305932624749834,0.8114685105804875,8.154959481094364e-11
13,285,Seen,0.926933898628165,0.7716803771584765,1.773224047637323e-10
13,287,Seen,0.90935669470869,0.7423628051633104,1.8100062241571293e-10
13,289,Seen,0.9458396950891568,0.804139117581696,2.0507256414460896e-10
13,290,Seen,0.9075780542560288,0.7308451875937808,1.756934515351406e-10
13,292,Seen,0.9285767400684645,0.7633039280170003,1.7729951917013108e-10
13,293,Seen,0.9449214428344753,0.7235157945949896,2.1555750042443646e-10
13,294,Seen,0.9507970201643291,0.8418331387183382,1.6126638593422037e-10
13,295,Seen,0.9074036839354553,0.8051861737243806,1.2781941099405196e-10
13,297,Unseen,0.9207974178447896,0.7099040647400909,2.3324941360191414e-10
13,300,Seen,0.9438624407500894,0.682680605030294,1.8864935832630762e-10
13,301,Unseen,0.8561330359865147,0.7475980858767329,1.1402395285410749e-10
13,302,Seen,0.9201240687069971,0.749692198162102,2.4952078591855146e-10
13,304,Unseen,0.9195711242217474,0.728751075308412,6.180968283349242e-11
13,305,Seen,0.9553468177161346,0.758068647303578,5.882626652972386e-11
13,306,Seen,0.885146708305173,0.7256099068803584,1.9721737220005035e-10
13,308,Seen,0.8683522568413531,0.6711629874607643,1.0927243276898973e-10
13,309,Seen,0.9423653138528694,0.776915657871899,1.9106650397706512e-10
13,311,Seen,0.9158880214860096,0.7015276155986152,3.0655804494070356e-10
13,313,Seen,0.9016917028339201,0.6282336856107,1.894455122677677e-10
13,315,Seen,0.9115392433135036,0.722468738452305,1.5630425898397418e-10
13,316,Unseen,0.93396969073469,0.7528333665901555,1.4509676421794853e-10
13,317,Seen,0.9846962848364672,0.9622445951270556,1.958887814418348e-10
13,318,Seen,0.984518555147448,1.063809040967452,2.6266492080666803e-10
13,319,Seen,0.9739471372588634,0.9350211354172586,3.1909112690226946e-10
13,322,Seen,0.9705468519067505,0.9999386162636977,8.896080221870657e-11
13,323,Unseen,0.9467974337269606,0.8313625772914931,2.302206656401151e-10
13,325,Seen,0.964662192909627,0.8680095422854506,2.487960958461275e-10
13,327,Seen,0.9487817063986876,0.8250802404353861,2.391820475678817e-10
13,328,Seen,0.9369952045244148,0.8334566895768621,1.7159464263828992e-10
13,329,Seen,0.9465219674244997,0.7507392543047866,1.6831898357748064e-10
13,332,Seen,0.9654673666841589,0.8847624405684027,1.028316594979755e-10
13,333,Seen,0.9606693615293778,0.7978567807255893,2.5870671877558544e-10
13,334,Seen,0.9681146665680036,0.8899977212818251,2.1384438632054037e-10
13,335,Seen,0.9663633857118744,0.8585860370012902,2.0240781395429346e-10
13,336,Seen,0.9613797357393412,0.9025623949940391,1.9722223841104533e-10
13,337,Seen,0.9439185874969652,0.8680095422854506,1.5796763207359659e-10
13,340,Unseen,0.9575544912627073,0.904656507279408,1.2168805163221925e-10
13,342,Seen,0.9425101051594783,0.8742918791415577,1.1264041618568705e-10
13,343,Seen,0.9404910391739663,0.8135626228658566,2.256885611159716e-10
13,345,Seen,0.9487407342682048,0.7968097245829046,9.132787414254396e-11
13,346,Seen,0.9413316464038444,0.806233229867065,2.315663037064987e-10
13,347,Seen,0.9735085724565237,0.9172211809916221,3.8438261746266546e-10
13,348,Seen,0.9536418884490968,0.8659154300000816,2.9662477915430476e-10
13,350,Seen,0.9539955569496698,0.8428801948610227,2.9967764411142656e-10
13,352,Seen,0.9514819206780533,0.8763859914269266,2.231552511348765e-10
13,354,Seen,0.9476021108288535,0.829268465006124,2.2273235308297622e-10
13,356,Seen,0.9581805223965597,0.8564919247159211,1.0110419221257485e-10
13,357,Unseen,0.9356915476977133,0.8187979035792793,2.645628579351266e-10
13,360,Unseen,0.9120671002663807,0.6931511664571391,1.9814496239019907e-10
13,361,Unseen,0.9278457276795347,0.6753512120315025,1.9605214381241292e-10
13,362,Unseen,0.8903516457440711,0.7224687384523051,2.5255376479706364e-10
13,363,Unseen,0.9050234166154086,0.7172334577388826,2.5619356150334695e-10
13,364,Unseen,0.9268134863125926,0.7821509385853217,2.1338193978745788e-10
13,366,Seen,0.9197601088224687,0.6826806050302944,2.2047984128779687e-10
13,367,Seen,0.8974712166364478,0.7161864015961982,2.2765215243280066e-10
13,369,Seen,0.9640916944681595,0.892091833567194,8.39339143096356e-11
13,371,Unseen,0.9369184444424283,0.7423628051633108,2.5648041836131435e-10
13,372,Unseen,0.9067194181750653,0.7570215911608934,1.7910972074397956e-10
13,374,Seen,0.8986047979447205,0.802045005296327,9.070158195414304e-11
13,375,Unseen,0.9028260453009247,0.7318922437364654,1.9762764760322445e-10
13,376,Unseen,0.9184459323193538,0.8376449141476001,6.003994082034931e-11
13,378,Seen,0.9089282015729294,0.7444569174486796,2.1204042641087284e-10
13,379,Seen,0.9060295839059094,0.7266569630230432,1.9870078924802905e-10
13,380,Unseen,0.9162942229424549,0.7852921070133752,1.864813610125012e-10
13,384,Unseen,0.9442103626812048,0.7549274788755247,2.444148513977778e-10
13,385,Unseen,0.9326412924255216,0.7821509385853216,2.644168658573933e-10
13,386,Seen,0.938873055903698,0.7894803315841131,2.1373368952518302e-10
13,387,Unseen,0.92464107271975,0.79576266844022,6.935085429106112e-11
13,389,Unseen,0.9155486993491652,0.7947156122975356,1.7171773934648786e-10
13,391,Unseen,0.9055141712440454,0.6910570541717699,2.43138123746941e-10
13,392,Unseen,0.9067224923625936,0.739221636735257,2.086694032731939e-10
13,393,Seen,0.9432411457426363,0.8177508474365947,1.8015389605662855e-10
13,395,Seen,0.9319110188141503,0.7999508930109579,1.8150437687886496e-10
13,396,Seen,0.9760077919905363,0.8355508018622311,3.2882359438347835e-10
13,398,Unseen,0.9318564397029097,0.7580686473035779,2.897179982413061e-10
13,399,Seen,0.9510229259181822,0.8512566440024985,2.3065129212332241e-10
13,400,Unseen,0.9535613074597367,0.776915657871899,1.8110374116703367e-10
13,401,Unseen,0.9316944633380285,0.8250802404353861,8.133420707832104e-11
13,402,Seen,0.9318389639213077,0.7633039280170005,2.0577913561843157e-10
13,404,Unseen,0.91202588915554,0.7444569174486795,2.50045784168345e-10
13,406,Unseen,0.9226440696559381,0.7475980858767332,1.1647429320047555e-10
13,407,Seen,0.9320377941022921,0.8072802860097494,1.7539916055019357e-10
13,409,Seen,0.9380618184448133,0.7570215911608934,1.549045881738143e-10
13,410,Seen,0.9366016963821125,0.7099040647400909,2.0828194528499687e-10
13,412,Unseen,0.9269428666502852,0.8083273421524341,1.3399551001462958e-10
13,413,Seen,0.9365471069755641,0.7381745805925727,2.5839085689949073e-10
13,416,Unseen,0.9487772176143737,0.7727274333011609,3.209092453786337e-10
13,417,Unseen,0.9459621740303432,0.8606801492866591,1.7343681242801796e-10
13,418,Unseen,0.9362688331010289,0.7989038368682735,8.82990583440037e-11
13,419,Unseen,0.9062564756521604,0.6795394366022406,2.1652881602757917e-10
13,420,Unseen,0.9270427488157297,0.7182805138815671,2.528424837534333e-10
13,422,Unseen,0.857486693103693,0.6271866294680153,1.6734143662711666e-10
13,424,Unseen,0.8989742352537397,0.7339863560218345,1.8544483036504077e-10
13,425,Unseen,0.8942226832987283,0.6879158857437166,1.9401146862469787e-10
13,427,Seen,0.883189592808829,0.7214216823096206,1.5289965131172906e-10
13,429,Unseen,0.9026349954886348,0.7863391631560596,7.765345181413686e-11
13,430,Seen,0.9357048486467707,0.7811038824426368,1.4333549407824355e-10
13,433,Unseen,0.9264365176195725,0.651268920749759,1.9998232985238647e-10
13,434,Unseen,0.9249349188616011,0.7360804683072035,6.26186243154024e-11
13,435,Seen,0.9135129307573417,0.7685392087304231,2.3183636630225067e-10
13,436,Unseen,0.97421902893687,0.885809496711087,3.7660893405517364e-10
13,437,Unseen,0.9645873454428068,0.8564919247159211,2.8634457350225945e-10
13,438,Unseen,0.9540697362147522,0.8219390720073325,1.432176939175541e-10
13,439,Unseen,0.9845507375105573,1.0397267496857088,1.306028155211914e-10
13,442,Unseen,0.9289067597702318,0.724562850737674,2.0989009332005345e-10
13,444,Unseen,0.9366426697796472,0.8009979491536425,1.5974384781033463e-10
13,445,Unseen,0.9553749854296028,0.7277040191657276,1.6413173422371308e-10
13,446,Unseen,0.8847815688782384,0.7423628051633105,1.0055279059199539e-10
13,448,Unseen,0.9628876436081028,0.839739026432969,1.9670983646990892e-10
13,449,Unseen,0.9622030593520589,0.8920918335671942,3.1149510616411177e-10
13,450,Seen,0.9558495183046575,0.8543978124305521,1.667549097773052e-10
13,453,Unseen,0.9360484807693236,0.7989038368682735,1.9803074651673788e-10
13,454,Unseen,0.9470371436475984,0.8198449597219636,1.406224600937956e-10
13,455,Unseen,0.9500729037186123,0.804139117581696,1.2457835087584834e-10
13,457,Unseen,0.9730962974263189,0.871150710713504,2.446969245148857e-10
13,458,Seen,0.9509074471436301,0.8240331842927014,1.9126068531083258e-10
13,460,Unseen,0.9408508973324202,0.8104214544378032,2.717827508550863e-10
13,462,Unseen,0.9539066010771007,0.8083273421524341,1.9204510344280736e-10
13,463,Unseen,0.9563209061097524,0.8104214544378031,1.3787811303496072e-10
13,465,Unseen,0.9422651126138769,0.8114685105804875,1.0402259823245096e-10
13,466,Unseen,0.9300496069006448,0.7926215000121665,1.2573432079344503e-10
13,469,Seen,0.9719727555148695,0.8502095878598142,2.887171513690624e-10
13,470,Seen,0.938497397477666,0.8345037457195466,1.8768978749576425e-10
13,471,Unseen,0.9734249881902468,0.9182682371343067,1.1098125450884894e-10
13,472,Unseen,0.934578739978611,0.8114685105804876,2.0944881270923008e-10
13,474,Unseen,0.9105802465948307,0.7821509385853216,2.724258142116357e-10
13,475,Seen,0.9301812120263461,0.806233229867065,1.3520831157651007e-10
13,477,Unseen,0.85512435998982,0.6858217734583476,1.5848281511705434e-10
13,478,Unseen,0.8889392458634507,0.7434098613059952,2.2451048649601047e-10
13,481,Seen,0.9429136365601822,0.7423628051633107,1.645620961777475e-10
13,482,Seen,0.9141200158982333,0.7580686473035779,1.388201079096744e-10
13,484,Seen,0.9116633512997118,0.7318922437364654,2.18619016111362e-10
13,486,Unseen,0.8929234697537178,0.7612098157316315,1.7645495288704562e-10
13,487,Unseen,0.8938868631582226,0.7287510753084121,1.1437420221487912e-10
13,488,Unseen,0.943895223284677,0.7360804683072035,1.2778162282835742e-10
13,489,Unseen,0.902536033501299,0.7779627140145836,7.75229381940712e-11
13,490,Unseen,0.8551419956468126,0.6763982681741869,1.4208629910731326e-10
13,492,Unseen,0.9199501172785993,0.810421454437803,2.216833337699208e-10
13,493,Unseen,0.9196232132797926,0.745503973591364,5.366756687020506e-11
13,495,Seen,0.949447388442265,0.7727274333011609,2.235773311183027e-10
13,496,Seen,0.9441212230501269,0.835550801862231,1.7836750221167143e-10
13,497,Seen,0.9008066725588569,0.730845187593781,1.5937684038883936e-10
13,498,Seen,0.9325580828238165,0.8072802860097495,2.1512150058617608e-10
13,501,Unseen,0.9043657784066526,0.7706333210157921,1.4975134267876713e-10
13,502,Unseen,0.9435245618546314,0.8701036545708196,6.875144867561697e-11
13,504,Unseen,0.9307133702900532,0.7999508930109579,1.814997935627568e-10
13,506,Unseen,0.9339158889991768,0.8009979491536425,6.758384345431222e-11
13,507,Unseen,0.931494983923404,0.7444569174486795,1.4853042465559767e-10
13,508,Unseen,0.9181692035160076,0.6606924260339193,1.542126149891534e-10
13,511,Unseen,0.9110052910918087,0.7528333665901555,2.7027965839283755e-10
13,512,Unseen,0.9433113144047225,0.7748215455865302,2.156784935885272e-10
13,514,Unseen,0.9369615502321657,0.7884332754414285,1.504910748711936e-10
13,515,Seen,0.9175944572002541,0.682680605030294,2.6017797540937474e-10
13,516,Seen,0.9394927958226279,0.7570215911608936,2.241526693352018e-10
13,517,Seen,0.9752095080148622,0.8564919247159211,1.9161104169097615e-10
13,520,Seen,0.9116787973381449,0.6743041558888181,2.752490348215503e-10
13,521,Unseen,0.9283270374474047,0.7308451875937811,2.3421543769365403e-10
13,522,Unseen,0.8990674296232903,0.7455039735913639,1.925832317322859e-10
13,523,Seen,0.9242389721155503,0.762256871874316,5.674440061694576e-11
13,525,Seen,0.8891996936775391,0.7036217278839839,1.7300324978719559e-10
13,526,Seen,0.9004386546093063,0.7235157945949895,1.838575955468096e-10
13,527,Unseen,0.9053614686944088,0.7706333210157922,1.2796388148728672e-10
13,528,Unseen,0.8859782502475463,0.7475980858767329,7.28740881944065e-11
13,531,Unseen,0.9265024584997313,0.7580686473035779,5.906176489318878e-11
13,533,Seen,0.9398981003147425,0.7863391631560596,2.418979152890434e-10
13,535,Seen,0.9239939639758322,0.7256099068803585,2.0669543411749122e-10
13,536,Seen,0.9139355137968119,0.716186401596198,1.9189225415647842e-10
13,537,Unseen,0.9447992093754377,0.8617272054293436,7.464331865715442e-11
13,538,Seen,0.9226021656915335,0.6743041558888179,2.8432357070888405e-10
13,541,Seen,0.9252991397333816,0.7350334121645191,1.8191242090044583e-10
13,542,Unseen,0.8561653855642367,0.6858217734583475,9.582089745733045e-11
13,544,Seen,0.9283662154417015,0.8114685105804876,1.695261113278128e-10
13,545,Unseen,0.8893721435149279,0.7067628963120375,1.54026752204895e-10
13,546,Unseen,0.8987216474535629,0.739221636735257,1.3816664619306418e-10
13,548,Unseen,0.9112745424053448,0.764350984159685,1.6945948257975112e-10
13,550,Unseen,0.9278757109037293,0.7224687384523052,2.363743267969801e-10
13,551,Seen,0.918627540581379,0.7748215455865299,8.897429742734175e-11
13,553,Unseen,0.9297359282835124,0.8114685105804875,1.196401374627564e-10
13,554,Seen,0.9304987961191133,0.7371275244498879,2.2372348206159276e-10
13,555,Seen,0.9382387163133333,0.728751075308412,2.2851424721503883e-10
13,557,Seen,0.9274524590865182,0.735033412164519,1.4443913607758322e-10
13,558,Unseen,0.963622627852907,0.7999508930109581,3.037825788115727e-10
13,559,Unseen,0.9377234336269289,0.7622568718743161,2.662319074995305e-10
13,561,Unseen,0.9177553456967111,0.7591157034462626,8.344313493974894e-11
13,562,Seen,0.9118280131892363,0.728751075308412,1.4971413085157426e-10
13,563,Unseen,0.9166627017649506,0.789480331584113,1.3841122968182507e-10
13,566,Seen,0.9209357815891579,0.799950893010958,1.6102179144481067e-10
13,567,Unseen,0.9152473243179763,0.7842450508706905,6.070445424042044e-11
13,569,Seen,0.9475743275689403,0.764350984159685,1.69135479573753e-10
13,570,Unseen,0.9284407539747966,0.848115475574445,9.054883906648699e-11
13,571,Unseen,0.9540603257537358,0.7099040647400912,2.674621288823736e-10
13,575,Unseen,0.9312230449530893,0.7308451875937813,2.339944929026408e-10
13,576,Unseen,0.9178679943400608,0.751786310447471,2.5359885119135e-10
13,577,Seen,0.9258925664739917,0.8083273421524341,2.0884944631089677e-10
13,578,Seen,0.9278507868849644,0.7664450964450541,2.1952826179212285e-10
13,580,Seen,0.9207447252151495,0.7779627140145836,2.1722814866748215e-10
13,581,Unseen,0.9332721813273507,0.7790097701572679,1.3848847541936417e-10
13,582,Seen,0.9417974438139475,0.6900099980290856,2.6155235948765214e-10
13,583,Unseen,0.9093386622172194,0.7078099524547221,1.4604056653070414e-10
13,585,Unseen,0.9351608244704659,0.755974535018209,1.55983741687146e-10
13,587,Unseen,0.9539128404893163,0.8303155211488085,1.8099163578825091e-10
13,588,Unseen,0.9560349315176504,0.8439272510037069,1.358247579377097e-10
13,589,Seen,0.9229655752234595,0.8669624861427662,1.4356767411489297e-10
13,591,Seen,0.952216918603922,0.7905273877267975,1.9674481074254968e-10
13,593,Unseen,0.9525435758692525,0.8575389808586057,6.111141346022465e-11
13,594,Unseen,0.9202028241653777,0.7193275700242514,1.4144206526639036e-10
13,596,Unseen,0.9740186847427685,0.9245505739904135,9.540810030423837e-11
14,0,Unseen,0.9791734886771822,0.7947156122975356,4.0102658203598487e-11
14,1,Unseen,0.9803684105614985,0.8083273421524342,3.700068406060731e-11
14,2,Unseen,0.9809157224309214,0.9308329108465206,1.921941390781948e-11
14,3,Unseen,0.9733458695815533,0.8177508474365945,3.2839701285355864e-11
14,6,Unseen,0.9695496503282142,0.8512566440024986,2.793317121726956e-11
14,8,Unseen,0.9800063884569346,0.8198449597219635,2.98030055175367e-11
14,9,Unseen,0.9752360583473475,0.7193275700242514,4.293922252113453e-11
14,10,Unseen,0.9819784726480435,0.8481154755744451,3.3007750138862394e-11
14,12,Unseen,0.9810464393729076,0.8732448229988732,2.861797047713864e-11
14,15,Unseen,0.9766551730988141,0.8617272054293437,3.1472778666008616e-11
14,16,Unseen,0.9828510662388276,0.8952330019952476,2.840192458051475e-11
14,17,Unseen,0.97815464544734,0.77482154558653,5.873572989979198e-11
14,19,Unseen,0.9807044597977181,0.8114685105804875,4.8186751491458364e-11
14,21,Unseen,0.9765005593095271,0.7277040191657276,5.2305407094885665e-11
14,22,Unseen,0.9788147858099775,0.8261272965780705,4.0642636628712096e-11
14,23,Unseen,0.9711295670069257,0.8428801948610227,4.556174448774361e-11
14,24,Unseen,0.9794499324313082,0.8533507562878675,3.8493502630802507e-11
14,26,Unseen,0.9757200325279584,0.7852921070133749,5.200294292327102e-11
14,28,Seen,0.9863915286772557,0.9528210898428953,2.816613760774298e-11
14,29,Unseen,0.9792620857067201,0.7968097245829044,4.299899921439172e-11
14,31,Seen,0.9814495248893529,0.9360681915599431,2.8831580817250574e-11
14,32,Unseen,0.9783901187116777,0.7434098613059951,4.777848806523229e-11
14,33,Unseen,0.977110596358461,0.8376449141476001,2.9031105860154905e-11
14,35,Unseen,0.9789161194923702,0.728751075308412,4.030247661008722e-11
14,36,Unseen,0.9795911893556755,0.7947156122975356,3.334769628490912e-11
14,38,Unseen,0.9820999781704011,0.8575389808586056,3.6643939371825597e-11
14,40,Unseen,0.9788601706424834,0.8931388897098785,3.93029143375956e-11
14,41,Unseen,0.9843934156253126,0.8690565984281351,3.63370368221621e-11
14,44,Unseen,0.9849238319687138,0.7842450508706907,3.7733469443185124e-11
14,45,Unseen,0.9788848433112968,0.7214216823096206,5.0694630047672156e-11
14,46,Unseen,0.9793174728113969,0.7633039280170004,5.318736312507545e-11
14,47,Unseen,0.9816309281097138,0.799950893010958,3.8199779764369257e-11
14,50,Unseen,0.9814377501475805,0.8491625317171296,3.9571229222205176e-11
14,51,Unseen,0.9760945350584653,0.8093743982951186,4.476851984790927e-11
14,52,Unseen,0.9767418083463614,0.902562394994039,3.263798388789156e-11
14,53,Unseen,0.9772111888552546,0.8858094967110871,3.823813826587722e-11
14,54,Unseen,0.9785608986649672,0.8774330475696109,3.1904162204422476e-11
14,55,Seen,0.9829720834352438,0.8303155211488087,3.516338534339717e-11
14,56,Unseen,0.9778923739926909,0.8418331387183381,4.873067972588347e-11
14,57,Unseen,0.9775508895478026,0.8533507562878675,3.895894677316522e-10
14,60,Unseen,0.9857127810938838,0.8847624405684025,3.098665129956425e-11
14,61,Seen,0.9789846039396195,0.9046565072794082,3.0024298731785636e-11
14,62,Unseen,0.9764350999013923,0.8156567351512257,4.203632348384104e-11
14,64,Unseen,0.9783968592895633,0.7957626684402199,4.359606401473765e-11
14,66,Unseen,0.9786624964871413,0.8030920614390118,3.8840510685190145e-11
14,67,Unseen,0.9817716867774776,0.8742918791415577,3.489609937760897e-11
14,68,Unseen,0.9835981703774561,0.8250802404353861,4.217405927253888e-11
14,69,Unseen,0.9808290876009285,0.9350211354172585,3.671184208027954e-11
14,72,Unseen,0.9865133381262571,0.8816212721403491,3.815213335381349e-11
14,74,Unseen,0.9819642516262169,0.9036094511367235,5.6446412589807274e-11
14,75,Unseen,0.9838134887659851,0.9622445951270557,3.5400421645300384e-11
14,77,Unseen,0.9807859219222214,0.860680149286659,5.725100270440348e-11
